2023-05-30 13:26:09.979206,7.41,1704.45
2023-05-30 13:26:14.976731,7.27,1672.57
2023-05-30 13:26:19.977232,8.91,2048.53
2023-05-30 13:26:24.974103,8.43,1939.54
2023-05-30 13:26:29.974950,7.44,1710.45
2023-05-30 13:26:34.976128,7.72,1774.63
2023-05-30 13:26:39.976475,8.39,1930.81
2023-05-30 13:26:44.973571,7.86,1808.47
2023-05-30 13:26:49.974421,7.08,1628.4
2023-05-30 13:26:54.971312,8.25,1897.63
2023-05-30 13:26:59.972491,8.26,1900.92
2023-05-30 13:27:04.973419,7.74,1780.26
2023-05-30 13:27:09.970060,7.0,1609.1
2023-05-30 13:27:14.970806,8.71,2004.24
2023-05-30 13:27:19.971740,8.47,1947.66
2023-05-30 13:27:24.968720,7.44,1711.31
2023-05-30 13:27:29.969685,7.73,1777.95
2023-05-30 13:27:34.970355,8.57,1972.04
2023-05-30 13:27:39.967558,7.83,1800.47
2023-05-30 13:27:44.968219,7.27,1673.17
2023-05-30 13:27:49.969207,7.82,1799.12
2023-05-30 13:27:54.965896,8.08,1858.26
2023-05-30 13:27:59.966751,7.66,1762.71
2023-05-30 13:28:04.967329,7.4,1702.91
2023-05-30 13:28:09.964558,8.17,1879.84
2023-05-30 13:28:14.965545,8.52,1960.43
2023-05-30 13:28:19.962116,7.25,1668.24
2023-05-30 13:28:24.963266,7.47,1717.29
2023-05-30 13:28:29.964185,8.76,2014.44
2023-05-30 13:28:34.965021,8.06,1854.71
2023-05-30 13:28:39.961794,7.19,1654.3
2023-05-30 13:28:44.962781,7.94,1825.51
2023-05-30 13:28:49.959742,8.76,2014.6
2023-05-30 13:28:54.960675,7.62,1752.52
2023-05-30 13:28:59.961545,7.15,1643.67
2023-05-30 13:29:04.962086,8.34,1918.04
2023-05-30 13:29:09.959534,8.01,1841.7
2023-05-30 13:29:14.960277,7.42,1706.36
2023-05-30 13:29:19.956956,7.6,1748.33
2023-05-30 13:29:24.957796,8.29,1905.88
2023-05-30 13:29:29.958611,8.19,1882.63
2023-05-30 13:29:34.955745,7.11,1635.83
2023-05-30 13:29:39.956406,8.1,1862.59
2023-05-30 13:29:44.957246,8.3,1909.79
2023-05-30 13:29:49.954292,7.65,1760.17
2023-05-30 13:29:54.955096,7.25,1667.04
2023-05-30 13:29:59.955482,8.69,1998.64
2023-05-30 13:30:04.953369,8.44,1940.39
2023-05-30 13:30:09.953768,7.34,1689.19
2023-05-30 13:30:14.954420,7.55,1736.28
2023-05-30 13:30:19.951424,8.47,1948.62
2023-05-30 13:30:24.952228,7.95,1827.93
2023-05-30 13:30:29.953078,7.07,1625.98
2023-05-30 13:30:34.950719,7.74,1780.41
2023-05-30 13:30:39.951069,8.64,1988.03
2023-05-30 13:30:44.952054,7.67,1763.34
2023-05-30 13:30:49.948763,7.1,1633.74
2023-05-30 13:30:54.949636,8.37,1925.5
2023-05-30 13:30:59.950470,8.6,1978.15
2023-05-30 13:31:04.947376,7.04,1619.12
2023-05-30 13:31:09.948360,7.76,1784.16
2023-05-30 13:31:14.949125,8.35,1921.0
2023-05-30 13:31:19.946156,8.07,1856.06
2023-05-30 13:31:24.947113,7.06,1623.81
2023-05-30 13:31:29.947715,8.25,1897.6
2023-05-30 13:31:34.944656,8.49,1951.81
2023-05-30 13:31:39.945542,7.91,1819.16
2023-05-30 13:31:44.946480,7.12,1636.66
2023-05-30 13:31:49.943347,8.62,1982.39
2023-05-30 13:31:54.944054,8.13,1870.71
2023-05-30 13:31:59.945218,7.08,1629.49
2023-05-30 13:32:04.942079,7.54,1735.26
2023-05-30 13:32:09.943454,8.63,1983.88
2023-05-30 13:32:14.943883,7.97,1832.4
2023-05-30 13:32:19.940482,7.09,1631.1
2023-05-30 13:32:24.941462,8.15,1874.48
2023-05-30 13:32:29.942263,8.49,1951.57
2023-05-30 13:32:34.939101,7.32,1682.76
2023-05-30 13:32:39.940124,7.35,1691.27
2023-05-30 13:32:44.940871,8.47,1947.88
2023-05-30 13:32:49.937812,8.93,2054.03
2023-05-30 13:32:54.939012,7.32,1682.6
2023-05-30 13:32:59.939892,8.07,1856.29
2023-05-30 13:33:04.936541,8.58,1972.47
2023-05-30 13:33:09.937343,7.8,1793.28
2023-05-30 13:33:14.938227,7.38,1697.67
2023-05-30 13:33:19.935206,7.91,1818.93
2023-05-30 13:33:24.936325,8.61,1979.69
2023-05-30 13:33:29.933131,7.19,1654.08
2023-05-30 13:33:34.933763,7.33,1685.8
2023-05-30 13:33:39.934682,8.63,1984.34
2023-05-30 13:33:44.935500,8.32,1913.19
2023-05-30 13:33:49.932672,7.32,1682.67
2023-05-30 13:33:54.933298,7.62,1752.58
2023-05-30 13:33:59.930486,3.77,867.99
2023-05-30 13:34:04.931138,2.04,468.47
2023-05-30 13:34:09.932284,0.0,0.8
2023-05-30 13:34:14.928772,2.37,545.54
2023-05-30 13:34:19.929591,2.44,560.71
2023-05-30 13:34:24.930568,0.58,134.19
2023-05-30 13:34:29.927494,-0.02,-4.23
2023-05-30 13:34:34.928558,3.62,833.41
2023-05-30 13:34:39.929270,2.18,501.87
2023-05-30 13:34:44.926042,-0.01,-2.43
2023-05-30 13:34:49.927275,1.38,317.53
2023-05-30 13:34:54.927970,2.64,607.87
2023-05-30 13:34:59.924734,1.59,366.18
2023-05-30 13:35:04.925631,-0.02,-5.34
2023-05-30 13:35:09.926420,2.14,492.74
2023-05-30 13:35:14.924200,2.89,664.53
2023-05-30 13:35:19.924365,0.74,169.94
2023-05-30 13:35:24.925444,-0.02,-4.01
2023-05-30 13:35:29.922009,2.97,683.52
2023-05-30 13:35:34.923192,2.11,485.33
2023-05-30 13:35:39.923829,-0.02,-4.37
2023-05-30 13:35:44.921044,1.5,346.12
2023-05-30 13:35:49.921713,3.01,692.8
2023-05-30 13:35:54.922155,1.94,446.26
2023-05-30 13:35:59.919942,-0.04,-8.17
2023-05-30 13:36:04.920408,2.57,592.08
2023-05-30 13:36:09.921130,3.11,714.3
2023-05-30 13:36:14.918030,0.54,123.95
2023-05-30 13:36:19.918554,-0.04,-8.32
2023-05-30 13:36:24.919772,3.05,702.44
2023-05-30 13:36:29.916703,3.31,762.0
2023-05-30 13:36:34.917838,-0.01,-2.29
2023-05-30 13:36:39.914339,1.35,311.46
2023-05-30 13:36:44.915208,2.78,638.52
2023-05-30 13:36:49.916109,1.35,311.21
2023-05-30 13:36:54.916913,-0.01,-2.33
2023-05-30 13:36:59.914069,1.5,343.86
2023-05-30 13:37:04.914734,3.34,769.1
2023-05-30 13:37:09.915618,0.49,112.68
2023-05-30 13:37:14.912794,0.01,1.68
2023-05-30 13:37:19.913487,2.82,647.65
2023-05-30 13:37:24.914035,2.89,664.35
2023-05-30 13:37:29.911139,-0.02,-5.1
2023-05-30 13:37:34.912066,1.46,336.84
2023-05-30 13:37:39.913067,3.04,698.69
2023-05-30 13:37:44.909633,1.4,322.15
2023-05-30 13:37:49.910884,-0.02,-5.14
2023-05-30 13:37:54.911591,1.81,416.84
2023-05-30 13:37:59.908456,3.12,717.8
2023-05-30 13:38:04.909312,0.46,105.01
2023-05-30 13:38:09.910391,-0.02,-3.47
2023-05-30 13:38:14.907224,3.37,775.77
2023-05-30 13:38:19.908531,2.99,687.74
2023-05-30 13:38:24.911951,-0.01,-2.38
2023-05-30 13:38:29.911131,0.58,132.88
2023-05-30 13:38:34.913509,3.34,767.19
2023-05-30 13:38:39.915100,1.33,307.04
2023-05-30 13:38:44.913348,-0.0,-0.48
2023-05-30 13:38:49.914513,1.74,399.97
2023-05-30 13:38:54.915861,3.2,736.16
2023-05-30 13:38:59.912747,1.18,270.98
2023-05-30 13:39:04.914008,7.43,1708.2
2023-05-30 13:39:09.911308,8.5,1955.38
2023-05-30 13:39:14.912113,8.48,1950.71
2023-05-30 13:39:19.913584,7.01,1612.84
2023-05-30 13:39:24.910134,7.83,1801.58
2023-05-30 13:39:29.910804,8.16,1876.56
2023-05-30 13:39:34.912981,8.05,1850.39
2023-05-30 13:39:39.912765,7.08,1628.46
2023-05-30 13:39:44.909400,8.02,1845.11
2023-05-30 13:39:49.910433,7.77,1786.51
2023-05-30 13:39:54.907265,7.58,1744.35
2023-05-30 13:39:59.908164,7.24,1664.44
2023-05-30 13:40:04.909320,8.67,1992.97
2023-05-30 13:40:09.905867,8.05,1852.33
2023-05-30 13:40:14.907096,7.04,1619.13
2023-05-30 13:40:19.907839,8.06,1853.93
2023-05-30 13:40:24.904578,8.48,1949.35
2023-05-30 13:40:29.905452,7.96,1831.88
2023-05-30 13:40:34.906509,7.33,1685.62
2023-05-30 13:40:39.903280,8.38,1928.05
2023-05-30 13:40:44.904140,8.35,1921.36
2023-05-30 13:40:49.905151,7.62,1752.72
2023-05-30 13:40:54.901920,7.18,1652.14
2023-05-30 13:40:59.902851,8.39,1930.03
2023-05-30 13:41:04.904077,8.19,1883.15
2023-05-30 13:41:09.901327,7.41,1704.02
2023-05-30 13:41:14.901485,7.45,1714.26
2023-05-30 13:41:19.902377,8.27,1902.02
2023-05-30 13:41:24.899181,8.41,1934.09
2023-05-30 13:41:29.900858,7.09,1631.35
2023-05-30 13:41:34.901233,8.3,1908.72
2023-05-30 13:41:39.897967,8.4,1931.67
2023-05-30 13:41:44.898964,7.63,1754.83
2023-05-30 13:41:49.899494,7.38,1696.66
2023-05-30 13:41:54.897084,8.29,1906.05
2023-05-30 13:41:59.897419,8.43,1938.72
2023-05-30 13:42:04.898072,7.16,1647.49
2023-05-30 13:42:09.895185,7.0,1608.92
2023-05-30 13:42:14.896657,8.65,1990.38
2023-05-30 13:42:19.897113,8.33,1916.02
2023-05-30 13:42:24.893760,7.3,1678.28
2023-05-30 13:42:29.894599,7.58,1743.01
2023-05-30 13:42:34.891523,8.41,1933.87
2023-05-30 13:42:39.892292,8.03,1845.83
2023-05-30 13:42:44.893316,7.08,1627.99
2023-05-30 13:42:49.893940,8.41,1935.2
2023-05-30 13:42:54.891054,8.61,1979.56
2023-05-30 13:42:59.892121,7.27,1673.17
2023-05-30 13:43:04.893002,7.21,1658.88
2023-05-30 13:43:09.893393,8.86,2036.69
2023-05-30 13:43:14.890661,8.09,1861.63
2023-05-30 13:43:19.891646,7.37,1694.83
2023-05-30 13:43:24.888181,7.73,1777.23
2023-05-30 13:43:29.889526,8.61,1979.69
2023-05-30 13:43:34.890398,8.07,1856.42
2023-05-30 13:43:39.890853,7.09,1631.46
2023-05-30 13:43:44.887884,8.48,1951.33
2023-05-30 13:43:49.888945,8.58,1972.87
2023-05-30 13:43:54.885527,7.13,1639.92
2023-05-30 13:43:59.887373,7.48,1719.75
2023-05-30 13:44:04.887743,8.88,2042.91
2023-05-30 13:44:09.884415,7.78,1789.98
2023-05-30 13:44:14.885211,7.2,1656.28
2023-05-30 13:44:19.885958,7.9,1817.51
2023-05-30 13:44:24.883375,8.6,1978.48
2023-05-30 13:44:29.883945,8.09,1861.8
2023-05-30 13:44:34.884733,7.03,1616.84
2023-05-30 13:44:39.881535,8.32,1913.32
2023-05-30 13:44:44.882444,8.42,1936.33
2023-05-30 13:44:49.883327,7.52,1729.58
2023-05-30 13:44:54.880150,7.51,1726.63
2023-05-30 13:44:59.881156,8.52,1959.51
2023-05-30 13:45:04.881865,8.03,1847.06
2023-05-30 13:45:09.879256,7.3,1678.73
2023-05-30 13:45:14.880125,7.87,1810.48
2023-05-30 13:45:19.876861,8.44,1941.12
2023-05-30 13:45:24.877590,7.96,1831.79
2023-05-30 13:45:29.878401,7.01,1612.82
2023-05-30 13:45:34.879228,8.77,2018.16
2023-05-30 13:45:39.876260,8.54,1963.61
2023-05-30 13:45:44.877194,7.32,1682.83
2023-05-30 13:45:49.877937,7.43,1708.1
2023-05-30 13:45:54.875036,8.37,1924.83
2023-05-30 13:45:59.875725,8.45,1942.65
2023-05-30 13:46:04.872852,7.24,1665.83
2023-05-30 13:46:09.873382,7.89,1814.12
2023-05-30 13:46:14.874297,8.28,1903.66
2023-05-30 13:46:19.875056,8.01,1841.32
2023-05-30 13:46:24.872650,6.91,1588.96
2023-05-30 13:46:29.872914,7.88,1813.55
2023-05-30 13:46:34.873621,8.74,2009.11
2023-05-30 13:46:39.870899,7.2,1655.11
2023-05-30 13:46:44.871619,7.02,1615.45
2023-05-30 13:46:49.872413,8.56,1968.67
2023-05-30 13:46:54.869720,8.1,1862.57
2023-05-30 13:46:59.870417,7.32,1684.19
2023-05-30 13:47:04.867022,7.4,1702.5
2023-05-30 13:47:09.867994,8.71,2002.88
2023-05-30 13:47:14.869200,7.79,1792.61
2023-05-30 13:47:19.865896,7.09,1631.77
2023-05-30 13:47:24.866671,8.13,1869.23
2023-05-30 13:47:29.868351,8.68,1995.32
2023-05-30 13:47:34.868193,7.59,1746.64
2023-05-30 13:47:39.865242,7.02,1613.9
2023-05-30 13:47:44.866241,8.52,1959.82
2023-05-30 13:47:49.863106,8.47,1947.44
2023-05-30 13:47:54.863930,7.33,1685.74
2023-05-30 13:47:59.864970,7.63,1754.04
2023-05-30 13:48:04.861654,8.36,1923.95
2023-05-30 13:48:09.862623,8.02,1844.13
2023-05-30 13:48:14.863711,7.02,1614.69
2023-05-30 13:48:19.860092,8.04,1848.21
2023-05-30 13:48:24.861276,8.08,1857.81
2023-05-30 13:48:29.862147,7.8,1794.24
2023-05-30 13:48:34.858957,7.0,1609.1
